id,title,source,score,bucket,url,apply_url,provider_url
49353cdc-efd0-4b45-abd5-71c1e00a2341,Cassandra Toroian Scholarship,mastersportal,55,weak_paid_value,https://www.mastersportal.com/scholarships/6773/cassandra-toroian-scholarship.html,https://www.mastersportal.com/scholarships/6773/cassandra-toroian-scholarship.html,
df2bdb38-689e-4ade-bf01-7ba5c8cdc205,Ability Center of Greater Toledo Scholarship Guide,scholarships_com,55,weak_paid_value,https://www.scholarships.com/scholarships/ability-center-of-greater-toledo-scholarship,https://www.scholarships.com/scholarships/ability-center-of-greater-toledo-scholarship,
452ff6e6-20ac-48c2-a6b6-a06399783a7d,ROJ Postsecondary Scholarship Eligibility and Deadline,scholarships_com,55,weak_paid_value,https://www.scholarships.com/scholarships/roj-postsecondary-scholarship,https://www.scholarships.com/scholarships/roj-postsecondary-scholarship,
4730e75b-1deb-414a-8096-f8a7e66878f6,Leading Light Awards and Scholarship Guide,scholarships_com,55,weak_paid_value,https://www.scholarships.com/scholarships/leading-light-awards-and-scholarship,https://www.scholarships.com/scholarships/leading-light-awards-and-scholarship,
71fec436-55a3-45c7-a888-f9409e694b95,Peace & Prosperity Education Scholarship Guide,scholarships_com,55,weak_paid_value,https://www.scholarships.com/scholarships/peace-and-prosperity-empowerment-through-education-scholarship,https://www.scholarships.com/scholarships/peace-and-prosperity-empowerment-through-education-scholarship,
74e53336-410d-4012-bf7c-9e4110a596c9,CREW Orange County Scholarship Eligibility and Deadline,scholarships_com,55,weak_paid_value,https://www.scholarships.com/scholarships/crew-orange-county-scholarship,https://www.scholarships.com/scholarships/crew-orange-county-scholarship,
76c98c97-56f7-447a-ba5b-786a8a61e9c4,MCK Americas INC. Scholarship Fund Guide,scholarships_com,55,weak_paid_value,https://www.scholarships.com/scholarships/mck-americas-inc-scholarship-fund,https://www.scholarships.com/scholarships/mck-americas-inc-scholarship-fund,
7b4e1404-c2a5-4484-9d2d-a6b1f38eeef5,Media Alliance of Houston Scholarship Guide,scholarships_com,55,weak_paid_value,https://www.scholarships.com/scholarships/media-alliance-of-houston-scholarship,https://www.scholarships.com/scholarships/media-alliance-of-houston-scholarship,
7c15c37e-ca8c-4bd1-a99c-f86c31fd053f,"DCAS Scholarship: Eligibility, Deadline, Application",scholarships_com,55,weak_paid_value,https://www.scholarships.com/scholarships/dcas-scholarship,https://www.scholarships.com/scholarships/dcas-scholarship,
7c29dee2-4dac-4fcf-876a-358662227eab,Chicana Latina Foundation Scholarships Guide,scholarships_com,55,weak_paid_value,https://www.scholarships.com/scholarships/chicana-latina-foundation-scholarships,https://www.scholarships.com/scholarships/chicana-latina-foundation-scholarships,
7d0e3dc7-413d-427e-be69-f8c18c38af80,Ted & Holly Rollins Scholarship Deadline 2026 USA,scholarships_com,55,weak_paid_value,https://www.scholarships.com/scholarships/ted-and-holly-rollins-scholarship,https://www.scholarships.com/scholarships/ted-and-holly-rollins-scholarship,
0f608e5a-cdbd-4a5d-b18f-2052c49d161a,IBS Starter Scholarships,iefa,55,weak_paid_value,https://www.iefa.org/scholarships/2469/IBS_Starter_Scholarships_,https://www.iefa.org/scholarships/2469/IBS_Starter_Scholarships_,
106aff16-2fae-49ea-b710-b82b99abc5c0,International Scholar Award,iefa,55,weak_paid_value,https://www.iefa.org/scholarships/2287/International_Scholar_Award,https://www.iefa.org/scholarships/2287/International_Scholar_Award,
3eb242a1-0d01-4a50-8bff-8483121ad796,75% Global Scholarships to study Online at Uni of South Wales,iefa,55,weak_paid_value,https://www.iefa.org/scholarships/3151/75*percent_Global_Scholarships_to_study_Online_at_Uni_of_South_Wales,https://www.iefa.org/scholarships/3151/75*percent_Global_Scholarships_to_study_Online_at_Uni_of_South_Wales,
